The prediction is 1.246, 1.189, 1.113.
The prediction is 1.193, 0.899, 0.903.
The prediction is 0.955, 1.009, 1.098.
The prediction is 1.075, 1.172, 1.252.
The prediction is 1.173, 1.257, 1.336.
The prediction is 1.281, 1.336, 1.362.
The prediction is 1.408, 1.464, 1.486.
The prediction is 1.435, 1.443, 1.422.
The prediction is 1.496, 1.496, 1.48.
The prediction is 1.657, 1.675, 1.635.
The prediction is 1.658, 1.625, 1.526.
The prediction is 1.296, 1.164, 1.094.
The prediction is 1.072, 0.996, 1.082.
The prediction is 1.005, 1.075, 1.482.
The prediction is 1.229, 1.715, 2.052.
The prediction is 1.658, 1.954, 2.151.
The prediction is 1.894, 2.052, 2.108.
The prediction is 1.987, 1.987, 1.972.
The prediction is 2.218, 2.252, 2.241.
The prediction is 2.252, 2.241, 2.191.
The prediction is 2.181, 2.104, 1.981.
The prediction is 2.017, 1.849, 1.661.
The prediction is 1.793, 1.55, 1.296.
The prediction is 1.497, 1.276, 1.096.
The prediction is 1.256, 1.066, 0.795.
The prediction is 1.057, 0.806, 0.852.
The prediction is 0.799, 0.854, 0.954.
The prediction is 0.854, 0.932, 1.025.
The prediction is 1.033, 1.173, 1.307.
The prediction is 1.223, 1.366, 1.485.
The prediction is 1.336, 1.418, 1.464.
The prediction is 1.518, 1.597, 1.616.
The prediction is 1.609, 1.606, 1.544.
The prediction is 1.417, 1.314, 1.209.
The prediction is 1.218, 1.113, 1.034.
The prediction is 1.281, 1.248, 1.201.
The prediction is 1.485, 1.462, 1.603.
The prediction is 1.603, 1.794, 2.231.
The prediction is 1.784, 2.284, 2.724.
The prediction is 2.194, 2.496, 2.715.
The prediction is 2.313, 2.496, 2.535.
The prediction is 2.408, 2.435, 2.399.
The prediction is 2.609, 2.609, 2.552.
The prediction is 2.486, 2.381, 2.252.
The prediction is 2.366, 2.223, 2.058.
The prediction is 2.193, 1.996, 1.768.
The prediction is 1.996, 1.768, 1.498.
The prediction is 1.746, 1.474, 1.282.
The prediction is 1.498, 1.313, 0.981.
The prediction is 1.193, 0.842, 0.895.
The prediction is 0.798, 0.802, 0.854.
The prediction is 0.802, 0.875, 0.972.
The prediction is 0.802, 0.872, 0.972.
The prediction is 0.893, 0.969, 1.055.
The prediction is 0.995, 1.075, 1.149.
The prediction is 1.098, 1.223, 1.336.
The prediction is 1.023, 1.014, 1.004.
The prediction is 0.932, 0.902, 0.868.
The prediction is 0.893, 0.859, 0.827.
The prediction is 1.037, 1.075, 1.096.
The prediction is 1.079, 1.096, 1.239.
The prediction is 1.135, 1.336, 1.835.
The prediction is 1.406, 1.884, 2.132.
The prediction is 1.915, 2.215, 2.399.
The prediction is 2.273, 2.435, 2.399.
The prediction is 2.435, 2.427, 2.344.
The prediction is 2.609, 2.564, 2.464.
The prediction is 2.498, 2.377, 2.24.
The prediction is 2.394, 2.252, 2.096.
The prediction is 2.193, 1.965, 1.693.
The prediction is 1.996, 1.768, 1.518.
The prediction is 1.893, 1.667, 1.418.
The prediction is 1.661, 1.406, 1.065.
The prediction is 1.313, 0.893, 0.895.
The prediction is 0.899, 0.909, 0.995.
The prediction is 0.932, 1.005, 1.079.
The prediction is 0.952, 0.995, 1.037.
The prediction is 1.112, 1.181, 1.246.
The prediction is 1.281, 1.386, 1.435.
The prediction is 1.433, 1.498, 1.511.
The prediction is 1.609, 1.691, 1.704.
The prediction is 1.704, 1.706, 1.665.
The prediction is 1.843, 1.843, 1.745.
The prediction is 1.855, 1.764, 1.655.
The prediction is 1.732, 1.616, 1.753.
The prediction is 1.552, 1.676, 2.098.
The prediction is 1.674, 2.098, 2.435.
The prediction is 1.972, 2.312, 2.655.
The prediction is 2.052, 2.215, 2.276.
The prediction is 2.286, 2.353, 2.336.
The prediction is 2.496, 2.498, 2.435.
The prediction is 2.448, 2.381, 2.284.
The prediction is 2.269, 2.116, 1.932.
The prediction is 2.104, 1.909, 1.691.
The prediction is 1.918, 1.706, 1.474.
The prediction is 1.614, 1.359, 1.149.
The prediction is 1.418, 1.238, 0.933.
The prediction is 1.193, 0.899, 0.932.
The prediction is 0.919, 0.972, 1.088.
The prediction is 1.029, 1.146, 1.282.
The prediction is 1.223, 1.416, 1.572.
The prediction is 1.336, 1.458, 1.562.
The prediction is 1.609, 1.745, 1.834.
The prediction is 1.748, 1.834, 1.843.
The prediction is 1.799, 1.799, 1.748.
The prediction is 1.899, 1.871, 1.794.
The prediction is 1.885, 1.794, 1.634.
The prediction is 1.699, 1.518, 1.377.
The prediction is 1.595, 1.432, 1.485.
The prediction is 1.611, 1.742, 2.164.
The prediction is 1.854, 2.312, 2.742.
The prediction is 2.269, 2.633, 2.916.
The prediction is 2.496, 2.689, 2.715.
The prediction is 2.715, 2.794, 2.798.
The prediction is 2.928, 2.932, 2.871.
The prediction is 2.932, 2.836, 2.676.
The prediction is 2.827, 2.676, 2.485.
The prediction is 2.696, 2.496, 2.209.
The prediction is 2.552, 2.314, 2.018.
The prediction is 2.302, 1.996, 1.661.
The prediction is 1.996, 1.618, 1.209.
The prediction is 1.661, 1.277, 1.331.
The prediction is 1.288, 1.376, 1.503.
The prediction is 1.435, 1.605, 1.724.
The prediction is 1.488, 1.606, 1.701.
The prediction is 1.545, 1.609, 1.672.
The prediction is 1.545, 1.571, 1.597.
The prediction is 1.474, 1.464, 1.464.
The prediction is 1.409, 1.361, 1.302.
The prediction is 1.395, 1.362, 1.306.
The prediction is 1.312, 1.248, 1.195.
The prediction is 1.226, 1.161, 1.098.
The prediction is 1.153, 1.095, 1.209.
The prediction is 1.161, 1.307, 1.816.
The prediction is 1.332, 1.849, 2.225.
The prediction is 1.849, 2.209, 2.435.
The prediction is 2.162, 2.435, 2.535.
The prediction is 2.252, 2.336, 2.336.
The prediction is 2.128, 2.137, 2.119.
The prediction is 2.063, 2.004, 1.932.
The prediction is 2.045, 1.981, 1.893.
The prediction is 2.004, 1.918, 1.793.
The prediction is 1.932, 1.806, 1.574.
The prediction is 1.768, 1.513, 1.296.
The prediction is 1.614, 1.406, 1.094.
The prediction is 1.435, 1.072, 1.116.
The prediction is 1.042, 1.082, 1.146.
The prediction is 1.056, 1.146, 1.231.
The prediction is 1.083, 1.146, 1.194.
The prediction is 1.194, 1.307, 1.416.
The prediction is 1.221, 1.271, 1.307.
The prediction is 1.209, 1.221, 1.209.
The prediction is 1.194, 1.173, 1.137.
The prediction is 1.191, 1.191, 1.191.
The prediction is 1.135, 1.094, 1.043.
The prediction is 1.091, 1.046, 0.996.
The prediction is 1.062, 1.024, 1.121.
The prediction is 1.034, 1.151, 1.597.
The prediction is 1.162, 1.606, 1.854.
The prediction is 1.603, 1.855, 1.972.
The prediction is 1.793, 1.864, 1.854.
The prediction is 1.996, 1.972, 1.921.
The prediction is 2.218, 2.241, 2.211.
The prediction is 2.294, 2.294, 2.247.
The prediction is 2.389, 2.394, 2.336.
The prediction is 2.366, 2.302, 2.168.
The prediction is 2.161, 1.965, 1.674.
The prediction is 1.843, 1.499, 1.209.
The prediction is 1.531, 1.269, 0.906.
The prediction is 1.269, 0.899, 0.903.
The prediction is 1.013, 1.063, 1.146.
The prediction is 0.972, 1.024, 1.069.
The prediction is 1.173, 1.307, 1.407.
The prediction is 1.281, 1.367, 1.416.
The prediction is 1.336, 1.381, 1.402.
The prediction is 1.351, 1.338, 1.302.
The prediction is 1.435, 1.443, 1.414.
The prediction is 1.497, 1.472, 1.423.
The prediction is 1.603, 1.622, 1.565.
The prediction is 1.603, 1.606, 1.595.
The prediction is 1.485, 1.359, 1.435.
The prediction is 1.488, 1.638, 2.098.
The prediction is 1.656, 2.098, 2.435.
The prediction is 2.098, 2.435, 2.739.
The prediction is 2.273, 2.464, 2.535.
The prediction is 2.805, 2.922, 2.902.
The prediction is 3.009, 3.052, 2.996.
The prediction is 2.909, 2.827, 2.691.
The prediction is 2.836, 2.696, 2.499.
The prediction is 2.776, 2.632, 2.423.
The prediction is 2.669, 2.485, 2.172.
The prediction is 2.399, 2.05, 1.638.
The prediction is 2.112, 1.718, 1.351.
The prediction is 1.606, 1.177, 1.209.
The prediction is 1.238, 1.324, 1.458.
The prediction is 1.163, 1.283, 1.407.
The prediction is 1.173, 1.237, 1.307.
The prediction is 1.229, 1.281, 1.353.
The prediction is 1.307, 1.359, 1.391.
The prediction is 1.389, 1.435, 1.464.
The prediction is 1.457, 1.497, 1.511.
The prediction is 1.486, 1.496, 1.486.
The prediction is 1.485, 1.472, 1.423.
The prediction is 1.429, 1.353, 1.287.
The prediction is 1.353, 1.296, 1.435.
The prediction is 1.302, 1.462, 1.987.
The prediction is 1.462, 1.997, 2.435.
The prediction is 1.972, 2.354, 2.655.
The prediction is 2.273, 2.464, 2.535.
The prediction is 2.405, 2.458, 2.435.
The prediction is 2.609, 2.642, 2.597.
The prediction is 2.381, 2.286, 2.187.
The prediction is 2.362, 2.284, 2.168.
The prediction is 2.423, 2.391, 2.286.
The prediction is 2.344, 2.217, 1.965.
The prediction is 2.209, 1.965, 1.638.
The prediction is 1.996, 1.661, 1.209.
The prediction is 1.706, 1.288, 1.331.
The prediction is 1.351, 1.429, 1.531.
The prediction is 1.327, 1.424, 1.503.
The prediction is 1.416, 1.491, 1.565.
The prediction is 1.602, 1.704, 1.775.
The prediction is 1.647, 1.701, 1.715.
The prediction is 1.524, 1.491, 1.457.
The prediction is 1.463, 1.409, 1.358.
The prediction is 1.494, 1.458, 1.407.
The prediction is 1.462, 1.409, 1.325.
The prediction is 1.524, 1.464, 1.385.
The prediction is 1.631, 1.611, 1.745.
The prediction is 1.602, 1.783, 2.285.
The prediction is 1.777, 2.269, 2.724.
The prediction is 2.194, 2.606, 2.916.
The prediction is 2.435, 2.657, 2.715.
The prediction is 3.027, 3.135, 3.094.
The prediction is 3.071, 3.052, 2.972.
The prediction is 3.009, 2.932, 2.827.
The prediction is 2.845, 2.676, 2.485.
The prediction is 2.676, 2.485, 2.269.
The prediction is 2.423, 2.148, 1.855.
The prediction is 2.111, 1.793, 1.457.
The prediction is 1.745, 1.418, 1.037.
The prediction is 1.409, 1.057, 1.116.
The prediction is 1.161, 1.248, 1.383.
The prediction is 1.336, 1.505, 1.657.
The prediction is 1.524, 1.657, 1.715.
The prediction is 1.715, 1.801, 1.816.
The prediction is 1.932, 1.987, 1.996.
The prediction is 2.112, 2.161, 2.143.
The prediction is 2.128, 2.069, 1.981.
The prediction is 2.069, 1.981, 1.899.
The prediction is 1.899, 1.764, 1.625.
The prediction is 1.767, 1.625, 1.503.
The prediction is 1.631, 1.552, 1.666.
The prediction is 1.595, 1.697, 2.17.
The prediction is 1.733, 2.229, 2.657.
The prediction is 2.286, 2.724, 3.066.
The prediction is 2.602, 2.915, 3.046.
The prediction is 2.932, 3.027, 3.006.
The prediction is 3.027, 3.01, 2.899.
The prediction is 2.899, 2.768, 2.603.
The prediction is 2.798, 2.648, 2.465.
The prediction is 2.669, 2.499, 2.276.
The prediction is 2.463, 2.221, 1.903.
The prediction is 2.269, 1.965, 1.638.
The prediction is 1.996, 1.618, 1.209.
The prediction is 1.816, 1.488, 1.624.
The prediction is 1.606, 1.795, 1.972.
The prediction is 1.603, 1.801, 2.005.
The prediction is 1.765, 1.885, 1.964.
The prediction is 1.932, 1.987, 1.996.
The prediction is 1.996, 1.972, 1.921.
The prediction is 1.843, 1.746, 1.648.
The prediction is 1.909, 1.883, 1.835.
The prediction is 1.816, 1.746, 1.674.
The prediction is 1.806, 1.764, 1.674.
The prediction is 1.681, 1.585, 1.514.
The prediction is 1.497, 1.385, 1.448.
The prediction is 1.497, 1.635, 2.194.
The prediction is 1.638, 2.194, 2.635.
The prediction is 2.098, 2.467, 2.786.
The prediction is 2.496, 2.786, 2.894.
The prediction is 2.816, 2.954, 2.972.
The prediction is 2.674, 2.658, 2.597.
The prediction is 2.394, 2.238, 2.095.
The prediction is 2.161, 1.965, 1.793.
The prediction is 1.969, 1.793, 1.614.
The prediction is 1.793, 1.614, 1.417.
The prediction is 1.627, 1.444, 1.293.
The prediction is 1.485, 1.321, 1.065.
The prediction is 1.476, 1.277, 1.435.
The prediction is 1.488, 1.724, 1.909.
The prediction is 1.647, 1.801, 1.871.
The prediction is 1.972, 2.119, 2.149.
The prediction is 2.069, 2.119, 2.116.
The prediction is 1.996, 1.921, 1.836.
The prediction is 1.799, 1.674, 1.577.
The prediction is 1.714, 1.616, 1.514.
The prediction is 1.681, 1.609, 1.531.
The prediction is 1.681, 1.625, 1.524.
The prediction is 1.609, 1.531, 1.457.
The prediction is 1.501, 1.399, 1.435.
The prediction is 1.464, 1.497, 1.885.
The prediction is 1.476, 1.887, 2.164.
The prediction is 1.787, 2.072, 2.273.
The prediction is 1.994, 2.098, 2.108.
The prediction is 2.182, 2.216, 2.149.
The prediction is 2.163, 2.149, 2.109.
The prediction is 2.128, 2.069, 1.987.
The prediction is 1.946, 1.816, 1.691.
The prediction is 1.661, 1.499, 1.381.
The prediction is 1.531, 1.399, 1.293.
The prediction is 1.498, 1.353, 1.209.
The prediction is 1.498, 1.435, 1.209.
The prediction is 1.492, 1.293, 1.435.
The prediction is 1.388, 1.602, 1.753.
The prediction is 1.541, 1.704, 1.792.
The prediction is 1.706, 1.799, 1.816.
The prediction is 1.836, 1.843, 1.794.
The prediction is 1.848, 1.806, 1.732.
The prediction is 1.715, 1.614, 1.503.
The prediction is 1.674, 1.609, 1.531.
The prediction is 1.648, 1.591, 1.514.
The prediction is 1.552, 1.464, 1.381.
The prediction is 1.512, 1.414, 1.314.
The prediction is 1.344, 1.248, 1.263.
The prediction is 1.248, 1.284, 1.704.
The prediction is 1.338, 1.776, 2.052.
The prediction is 1.842, 2.132, 2.286.
The prediction is 2.182, 2.347, 2.399.
The prediction is 2.344, 2.399, 2.386.
The prediction is 2.293, 2.247, 2.168.
The prediction is 2.161, 2.037, 1.893.
The prediction is 2.036, 1.899, 1.768.
The prediction is 1.909, 1.791, 1.674.
The prediction is 1.614, 1.443, 1.293.
The prediction is 1.296, 1.135, 1.044.
The prediction is 1.095, 0.981, 0.806.
The prediction is 1.058, 0.899, 1.012.
The prediction is 0.979, 1.098, 1.231.
The prediction is 1.163, 1.307, 1.432.
The prediction is 1.365, 1.472, 1.535.
The prediction is 1.609, 1.704, 1.745.
The prediction is 1.676, 1.715, 1.701.
The prediction is 1.609, 1.564, 1.499.
The prediction is 1.499, 1.381, 1.276.
The prediction is 1.499, 1.409, 1.314.
The prediction is 1.409, 1.314, 1.209.
The prediction is 1.353, 1.265, 1.195.
The prediction is 1.381, 1.336, 1.435.
The prediction is 1.408, 1.497, 1.885.
The prediction is 1.488, 1.954, 2.209.
The prediction is 1.887, 2.127, 2.276.
The prediction is 1.994, 2.052, 2.024.
The prediction is 2.284, 2.313, 2.278.
The prediction is 2.394, 2.386, 2.336.
The prediction is 2.353, 2.284, 2.195.
The prediction is 2.223, 2.098, 1.946.
The prediction is 2.104, 1.972, 1.816.
The prediction is 1.909, 1.699, 1.474.
The prediction is 1.676, 1.444, 1.282.
The prediction is 1.414, 1.238, 0.967.
The prediction is 1.175, 0.906, 0.995.
The prediction is 0.951, 1.029, 1.146.
The prediction is 0.954, 1.082, 1.207.
The prediction is 1.098, 1.216, 1.307.
The prediction is 1.281, 1.406, 1.464.
The prediction is 1.418, 1.496, 1.535.
The prediction is 1.602, 1.704, 1.745.
The prediction is 1.609, 1.609, 1.576.
The prediction is 1.658, 1.647, 1.595.
The prediction is 1.648, 1.609, 1.525.
The prediction is 1.525, 1.414, 1.314.
The prediction is 1.361, 1.236, 1.276.
The prediction is 1.248, 1.297, 1.765.
The prediction is 1.388, 1.885, 2.185.
The prediction is 1.972, 2.312, 2.496.
The prediction is 2.313, 2.564, 2.627.
The prediction is 2.633, 2.715, 2.687.
The prediction is 2.704, 2.674, 2.574.
The prediction is 2.443, 2.296, 2.149.
The prediction is 2.296, 2.149, 1.996.
The prediction is 2.181, 2.036, 1.859.
The prediction is 1.996, 1.793, 1.518.
The prediction is 1.798, 1.544, 1.321.
The prediction is 1.552, 1.324, 1.017.
The prediction is 1.321, 1.013, 1.099.
The prediction is 1.229, 1.376, 1.531.
The prediction is 1.336, 1.509, 1.657.
The prediction is 1.533, 1.704, 1.816.
The prediction is 1.706, 1.794, 1.835.
The prediction is 1.921, 1.972, 1.961.
The prediction is 1.899, 1.864, 1.794.
The prediction is 1.843, 1.746, 1.614.
The prediction is 1.843, 1.764, 1.655.
The prediction is 1.681, 1.552, 1.417.
The prediction is 1.552, 1.414, 1.314.
The prediction is 1.485, 1.396, 1.435.
The prediction is 1.385, 1.462, 1.965.
The prediction is 1.361, 1.794, 2.164.
The prediction is 1.816, 2.151, 2.364.
The prediction is 2.162, 2.376, 2.435.
The prediction is 2.399, 2.435, 2.399.
The prediction is 2.496, 2.427, 2.306.
The prediction is 2.435, 2.314, 2.166.
The prediction is 2.307, 2.168, 2.003.
The prediction is 2.221, 2.079, 1.899.
The prediction is 2.058, 1.899, 1.674.
The prediction is 1.799, 1.552, 1.351.
The prediction is 1.552, 1.351, 1.037.
The prediction is 1.535, 1.277, 1.399.
The prediction is 1.231, 1.353, 1.496.
The prediction is 1.336, 1.472, 1.597.
The prediction is 1.363, 1.435, 1.503.
The prediction is 1.482, 1.563, 1.607.
The prediction is 1.655, 1.715, 1.715.
The prediction is 1.855, 1.932, 1.932.
The prediction is 1.981, 1.972, 1.899.
The prediction is 2.112, 2.069, 1.964.
The prediction is 1.996, 1.836, 1.661.
The prediction is 1.899, 1.724, 1.585.
The prediction is 1.799, 1.655, 1.658.
The prediction is 1.745, 1.785, 2.209.
The prediction is 1.764, 2.164, 2.435.
The prediction is 1.997, 2.273, 2.496.
The prediction is 2.273, 2.463, 2.535.
The prediction is 2.435, 2.472, 2.435.
The prediction is 2.715, 2.775, 2.764.
The prediction is 2.683, 2.632, 2.523.
The prediction is 2.499, 2.312, 2.096.
The prediction is 2.314, 2.098, 1.855.
The prediction is 2.069, 1.793, 1.517.
The prediction is 1.875, 1.618, 1.399.
The prediction is 1.614, 1.351, 1.044.
The prediction is 1.507, 1.231, 1.331.
The prediction is 1.332, 1.462, 1.595.
The prediction is 1.488, 1.624, 1.701.
The prediction is 1.624, 1.715, 1.785.
The prediction is 1.772, 1.843, 1.885.
The prediction is 1.921, 1.972, 1.972.
The prediction is 1.951, 1.932, 1.899.
The prediction is 1.972, 1.944, 1.899.
The prediction is 1.948, 1.893, 1.806.
The prediction is 1.996, 1.972, 1.899.
The prediction is 1.767, 1.614, 1.499.
The prediction is 1.552, 1.409, 1.429.
The prediction is 1.399, 1.408, 1.835.
The prediction is 1.476, 1.954, 2.252.
The prediction is 1.987, 2.312, 2.655.
The prediction is 2.435, 2.724, 2.827.
The prediction is 2.616, 2.715, 2.715.
The prediction is 3.067, 3.091, 2.996.
The prediction is 3.378, 3.391, 3.311.
The prediction is 3.378, 3.293, 3.097.
The prediction is 3.238, 3.022, 2.722.
The prediction is 3.089, 2.823, 2.423.
The prediction is 2.799, 2.354, 1.835.
The prediction is 2.364, 1.816, 1.457.
The prediction is 1.855, 1.488, 1.595.
The prediction is 1.725, 1.852, 1.954.
The prediction is 2.191, 2.367, 2.435.
The prediction is 2.394, 2.448, 2.435.
The prediction is 2.496, 2.448, 2.344.
The prediction is 2.683, 2.674, 2.607.
The prediction is 2.609, 2.507, 2.377.
The prediction is 2.609, 2.507, 2.377.
The prediction is 2.583, 2.462, 2.313.
The prediction is 2.485, 2.344, 2.185.
The prediction is 2.364, 2.203, 2.083.
The prediction is 2.298, 2.214, 2.238.
The prediction is 2.324, 2.399, 2.786.
The prediction is 2.408, 2.802, 3.311.
The prediction is 2.776, 3.307, 3.801.
The prediction is 3.397, 3.799, 4.006.
The prediction is 3.799, 4.011, 4.058.
The prediction is 4.087, 4.073, 3.963.
The prediction is 4.163, 4.064, 3.899.
The prediction is 4.058, 3.899, 3.627.
The prediction is 3.764, 3.485, 3.093.
The prediction is 3.385, 2.996, 2.502.
The prediction is 3.089, 2.613, 2.138.
The prediction is 2.676, 2.188, 1.952.
The prediction is 2.238, 1.972, 2.116.
The prediction is 2.135, 2.286, 2.407.
The prediction is 2.307, 2.408, 2.464.
The prediction is 2.435, 2.486, 2.497.
The prediction is 2.399, 2.399, 2.407.
The prediction is 2.266, 2.238, 2.209.
The prediction is 2.109, 2.036, 1.972.
The prediction is 2.104, 2.083, 2.066.
The prediction is 2.066, 2.037, 2.024.
The prediction is 1.995, 1.952, 1.909.
The prediction is 1.875, 1.793, 1.714.
The prediction is 1.767, 1.712, 1.795.
The prediction is 1.681, 1.742, 2.276.
The prediction is 1.724, 2.261, 2.727.
The prediction is 2.307, 2.786, 3.078.
The prediction is 2.795, 3.049, 3.086.
The prediction is 3.099, 3.252, 3.276.
The prediction is 3.027, 3.01, 2.922.
The prediction is 2.899, 2.768, 2.611.
The prediction is 2.768, 2.622, 2.465.
The prediction is 2.499, 2.277, 2.058.
The prediction is 2.221, 1.965, 1.701.
The prediction is 1.996, 1.746, 1.485.
The prediction is 1.714, 1.476, 1.138.
The prediction is 1.399, 1.065, 1.116.
The prediction is 0.981, 1.011, 1.071.
The prediction is 0.996, 1.075, 1.172.
The prediction is 1.037, 1.096, 1.164.
The prediction is 1.098, 1.164, 1.209.
The prediction is 1.112, 1.135, 1.149.
The prediction is 1.075, 1.077, 1.104.
The prediction is 1.071, 1.069, 1.069.
The prediction is 1.112, 1.112, 1.094.
The prediction is 1.171, 1.218, 1.238.
The prediction is 1.171, 1.171, 1.164.
The prediction is 1.094, 1.048, 1.135.
The prediction is 1.094, 1.164, 1.606.
The prediction is 1.221, 1.794, 2.122.
The prediction is 1.885, 2.231, 2.435.
The prediction is 1.972, 2.176, 2.218.
The prediction is 2.266, 2.271, 2.185.
The prediction is 1.996, 1.852, 1.701.
The prediction is 1.845, 1.697, 1.574.
The prediction is 1.736, 1.612, 1.499.
The prediction is 1.674, 1.614, 1.502.
The prediction is 1.595, 1.485, 1.296.
The prediction is 1.498, 1.296, 1.096.
The prediction is 1.297, 1.096, 0.785.
The prediction is 1.052, 0.778, 0.827.
The prediction is 0.806, 0.849, 0.903.
The prediction is 0.802, 0.859, 0.903.
The prediction is 0.931, 1.024, 1.082.
The prediction is 0.972, 1.037, 1.089.
The prediction is 0.958, 0.969, 0.972.
The prediction is 1.057, 1.112, 1.156.
The prediction is 1.135, 1.191, 1.232.
The prediction is 1.202, 1.248, 1.265.
The prediction is 1.306, 1.336, 1.293.
The prediction is 1.418, 1.386, 1.307.
The prediction is 1.423, 1.353, 1.435.
The prediction is 1.364, 1.462, 1.886.
The prediction is 1.435, 1.884, 2.12.
The prediction is 1.758, 1.972, 2.076.
The prediction is 1.885, 1.972, 1.972.
The prediction is 1.996, 1.909, 1.802.
The prediction is 2.112, 2.058, 1.972.
The prediction is 1.899, 1.781, 1.681.
The prediction is 1.798, 1.693, 1.595.
The prediction is 1.731, 1.648, 1.52.
The prediction is 1.591, 1.443, 1.248.
The prediction is 1.418, 1.238, 1.096.
The prediction is 1.231, 1.096, 0.851.
The prediction is 1.095, 0.852, 0.903.
The prediction is 0.909, 0.995, 1.096.
The prediction is 1.024, 1.121, 1.203.
The prediction is 1.223, 1.362, 1.458.
The prediction is 1.336, 1.408, 1.448.
The prediction is 1.386, 1.409, 1.414.
The prediction is 1.408, 1.409, 1.399.
The prediction is 1.377, 1.336, 1.293.
The prediction is 1.358, 1.314, 1.272.
The prediction is 1.395, 1.389, 1.353.
The prediction is 1.472, 1.472, 1.432.
The prediction is 1.464, 1.412, 1.464.
The prediction is 1.388, 1.435, 1.842.
The prediction is 1.488, 1.885, 2.052.
The prediction is 1.887, 2.072, 2.218.
The prediction is 2.315, 2.486, 2.486.
The prediction is 2.354, 2.313, 2.209.
The prediction is 2.261, 2.191, 2.104.
The prediction is 2.003, 1.816, 1.642.
The prediction is 1.855, 1.697, 1.558.
The prediction is 1.768, 1.642, 1.485.
The prediction is 1.631, 1.485, 1.293.
The prediction is 1.464, 1.282, 1.116.
The prediction is 1.269, 1.135, 0.899.
The prediction is 1.376, 1.196, 1.376.
The prediction is 1.072, 1.199, 1.306.
The prediction is 1.336, 1.506, 1.657.
The prediction is 1.496, 1.622, 1.672.
The prediction is 1.497, 1.497, 1.486.
The prediction is 1.602, 1.658, 1.686.
The prediction is 1.674, 1.706, 1.701.
The prediction is 1.748, 1.746, 1.699.
The prediction is 1.734, 1.699, 1.624.
The prediction is 1.576, 1.464, 1.351.
The prediction is 1.544, 1.464, 1.381.
The prediction is 1.602, 1.564, 1.635.
The prediction is 1.414, 1.435, 1.882.
The prediction is 1.458, 1.887, 2.12.
The prediction is 1.887, 2.127, 2.276.
The prediction is 1.996, 2.108, 2.108.
The prediction is 2.182, 2.217, 2.185.
The prediction is 2.307, 2.292, 2.199.
The prediction is 2.161, 2.058, 1.932.
The prediction is 1.996, 1.836, 1.691.
The prediction is 2.069, 2.004, 1.893.
The prediction is 2.036, 1.918, 1.714.
The prediction is 1.855, 1.618, 1.417.
The prediction is 1.497, 1.296, 1.006.
The prediction is 1.321, 1.017, 1.099.
The prediction is 0.875, 0.909, 0.972.
The prediction is 0.854, 0.909, 0.972.
The prediction is 0.969, 1.075, 1.164.
The prediction is 1.029, 1.098, 1.164.
The prediction is 1.093, 1.164, 1.203.
The prediction is 1.112, 1.112, 1.094.
The prediction is 1.135, 1.135, 1.112.
The prediction is 1.062, 1.011, 0.969.
The prediction is 1.004, 0.969, 0.932.
The prediction is 0.996, 0.969, 0.932.
The prediction is 1.045, 1.062, 1.164.
The prediction is 1.098, 1.306, 1.835.
The prediction is 1.193, 1.676, 1.909.
The prediction is 1.488, 1.633, 1.704.
The prediction is 1.706, 1.816, 1.816.
The prediction is 1.733, 1.715, 1.674.
The prediction is 1.794, 1.758, 1.701.
The prediction is 1.794, 1.748, 1.693.
The prediction is 1.768, 1.714, 1.632.
The prediction is 1.791, 1.768, 1.674.
The prediction is 1.758, 1.681, 1.485.
The prediction is 1.627, 1.399, 1.154.
The prediction is 1.353, 1.146, 0.851.
The prediction is 1.231, 0.906, 0.972.
The prediction is 0.859, 0.909, 0.972.
The prediction is 0.854, 0.895, 0.932.
The prediction is 0.995, 1.098, 1.169.
The prediction is 1.087, 1.172, 1.241.
The prediction is 1.112, 1.112, 1.094.
The prediction is 1.113, 1.099, 1.077.
The prediction is 1.091, 1.077, 1.069.
The prediction is 1.099, 1.077, 1.055.
The prediction is 1.062, 1.024, 0.969.
The prediction is 1.004, 0.958, 0.903.
The prediction is 0.969, 0.932, 0.952.
The prediction is 0.904, 0.932, 1.282.
The prediction is 0.909, 1.238, 1.435.
The prediction is 1.171, 1.282, 1.386.
The prediction is 1.094, 1.072, 1.052.
The prediction is 1.276, 1.313, 1.336.
The prediction is 1.284, 1.293, 1.293.
The prediction is 1.289, 1.293, 1.293.
The prediction is 1.405, 1.423, 1.4.
The prediction is 1.408, 1.394, 1.302.
The prediction is 1.296, 1.161, 0.971.
The prediction is 1.175, 1.015, 0.916.
The prediction is 1.009, 0.903, 0.697.
The prediction is 0.915, 0.681, 0.724.
The prediction is 0.952, 1.098, 1.203.
The prediction is 1.171, 1.307, 1.406.
The prediction is 1.336, 1.464, 1.525.
The prediction is 1.433, 1.464, 1.457.
The prediction is 1.496, 1.486, 1.457.
The prediction is 1.518, 1.498, 1.457.
The prediction is 1.443, 1.381, 1.302.
The prediction is 1.353, 1.281, 1.201.
The prediction is 1.353, 1.293, 1.209.
The prediction is 1.296, 1.189, 1.072.
The prediction is 1.191, 1.095, 1.083.
The prediction is 1.091, 1.133, 1.553.
The prediction is 1.002, 1.388, 1.535.
The prediction is 1.238, 1.353, 1.386.
The prediction is 1.276, 1.376, 1.418.
The prediction is 1.435, 1.435, 1.415.
