The prediction is 1.239, 1.181, 1.098, 1.009, 0.954.
The prediction is 1.292, 0.898, 0.899, 0.954, 1.023.
The prediction is 0.909, 0.951, 1.026, 1.098, 1.171.
The prediction is 0.954, 1.043, 1.126, 1.195, 1.238.
The prediction is 0.954, 0.996, 1.033, 1.063, 1.092.
The prediction is 1.135, 1.228, 1.292, 1.324, 1.321.
The prediction is 1.267, 1.348, 1.392, 1.391, 1.353.
The prediction is 1.435, 1.519, 1.545, 1.499, 1.415.
The prediction is 1.603, 1.701, 1.742, 1.742, 1.665.
The prediction is 1.706, 1.749, 1.742, 1.653, 1.548.
The prediction is 1.852, 1.852, 1.748, 1.634, 1.758.
The prediction is 1.843, 1.746, 1.634, 1.742, 2.17.
The prediction is 1.724, 1.603, 1.702, 2.15, 2.52.
The prediction is 1.602, 1.758, 2.215, 2.642, 2.932.
The prediction is 1.664, 2.097, 2.464, 2.682, 2.749.
The prediction is 1.912, 2.215, 2.458, 2.53, 2.496.
The prediction is 1.996, 2.168, 2.266, 2.281, 2.244.
The prediction is 2.307, 2.399, 2.423, 2.399, 2.324.
The prediction is 2.458, 2.423, 2.336, 2.223, 2.089.
The prediction is 2.448, 2.391, 2.296, 2.164, 1.987.
The prediction is 2.269, 2.124, 1.972, 1.806, 1.588.
The prediction is 2.128, 1.987, 1.843, 1.638, 1.399.
The prediction is 1.909, 1.706, 1.488, 1.288, 0.986.
The prediction is 1.653, 1.423, 1.213, 0.906, 0.954.
The prediction is 1.423, 1.213, 0.906, 0.954, 1.073.
The prediction is 1.193, 0.903, 0.954, 1.063, 1.172.
The prediction is 0.951, 1.006, 1.111, 1.227, 1.338.
The prediction is 1.026, 1.161, 1.298, 1.406, 1.488.
The prediction is 1.181, 1.307, 1.408, 1.485, 1.535.
The prediction is 1.324, 1.425, 1.524, 1.595, 1.638.
The prediction is 1.603, 1.753, 1.842, 1.843, 1.791.
The prediction is 1.758, 1.842, 1.843, 1.795, 1.701.
The prediction is 1.811, 1.806, 1.746, 1.665, 1.519.
The prediction is 1.893, 1.852, 1.753, 1.591, 1.435.
The prediction is 1.904, 1.843, 1.697, 1.548, 1.658.
The prediction is 1.732, 1.585, 1.448, 1.554, 1.987.
The prediction is 1.613, 1.488, 1.575, 1.987, 2.315.
The prediction is 1.604, 1.702, 2.097, 2.435, 2.658.
The prediction is 1.802, 2.228, 2.642, 2.912, 2.986.
The prediction is 2.261, 2.682, 2.932, 2.986, 2.932.
The prediction is 2.605, 2.898, 2.986, 2.946, 2.836.
The prediction is 2.682, 2.696, 2.648, 2.568, 2.454.
The prediction is 2.915, 2.909, 2.842, 2.728, 2.585.
The prediction is 2.972, 2.928, 2.836, 2.699, 2.499.
The prediction is 2.842, 2.706, 2.507, 2.265, 1.965.
The prediction is 2.706, 2.522, 2.284, 1.987, 1.673.
The prediction is 2.602, 2.444, 2.193, 1.842, 1.435.
The prediction is 2.331, 2.037, 1.706, 1.378, 1.5.
The prediction is 2.054, 1.706, 1.329, 1.408, 1.556.
The prediction is 1.656, 1.288, 1.382, 1.526, 1.658.
The prediction is 1.288, 1.382, 1.506, 1.603, 1.683.
The prediction is 1.435, 1.603, 1.749, 1.842, 1.892.
The prediction is 1.482, 1.597, 1.706, 1.801, 1.842.
The prediction is 1.536, 1.603, 1.665, 1.706, 1.721.
The prediction is 1.545, 1.603, 1.657, 1.671, 1.648.
The prediction is 1.485, 1.488, 1.488, 1.474, 1.448.
The prediction is 1.408, 1.371, 1.336, 1.299, 1.253.
The prediction is 1.388, 1.353, 1.327, 1.289, 1.263.
The prediction is 1.327, 1.288, 1.253, 1.223, 1.358.
The prediction is 1.223, 1.161, 1.135, 1.292, 1.792.
The prediction is 1.161, 1.135, 1.288, 1.794, 2.11.
The prediction is 1.161, 1.322, 1.804, 2.164, 2.377.
The prediction is 1.302, 1.742, 2.05, 2.236, 2.281.
The prediction is 1.775, 2.098, 2.266, 2.281, 2.248.
The prediction is 2.128, 2.408, 2.518, 2.499, 2.435.
The prediction is 2.218, 2.281, 2.281, 2.238, 2.164.
The prediction is 1.987, 1.853, 1.746, 1.666, 1.588.
The prediction is 2.037, 1.954, 1.855, 1.746, 1.614.
The prediction is 2.037, 1.972, 1.899, 1.796, 1.615.
The prediction is 1.996, 1.903, 1.775, 1.552, 1.321.
The prediction is 1.948, 1.836, 1.646, 1.423, 1.113.
The prediction is 1.799, 1.602, 1.377, 1.028, 1.083.
The prediction is 1.614, 1.399, 1.049, 1.092, 1.178.
The prediction is 1.423, 1.083, 1.135, 1.228, 1.292.
The prediction is 1.049, 1.098, 1.181, 1.237, 1.281.
The prediction is 1.079, 1.168, 1.238, 1.292, 1.331.
The prediction is 1.085, 1.149, 1.199, 1.238, 1.263.
The prediction is 1.161, 1.218, 1.267, 1.292, 1.292.
The prediction is 1.182, 1.194, 1.193, 1.184, 1.161.
The prediction is 1.193, 1.181, 1.155, 1.114, 1.077.
The prediction is 1.193, 1.173, 1.139, 1.089, 1.024.
The prediction is 1.173, 1.135, 1.098, 1.048, 1.007.
The prediction is 1.128, 1.089, 1.038, 0.989, 1.1.
The prediction is 1.089, 1.038, 0.989, 1.075, 1.435.
The prediction is 1.066, 1.048, 1.187, 1.641, 1.842.
The prediction is 1.028, 1.111, 1.496, 1.706, 1.835.
The prediction is 1.161, 1.603, 1.843, 1.972, 1.973.
The prediction is 1.496, 1.702, 1.816, 1.816, 1.786.
The prediction is 1.805, 1.954, 1.981, 1.954, 1.909.
The prediction is 1.996, 1.981, 1.946, 1.909, 1.854.
The prediction is 2.181, 2.182, 2.161, 2.113, 2.038.
The prediction is 2.292, 2.281, 2.223, 2.137, 1.989.
The prediction is 2.372, 2.353, 2.281, 2.134, 1.855.
The prediction is 2.353, 2.281, 2.145, 1.893, 1.577.
The prediction is 2.181, 1.989, 1.706, 1.423, 1.042.
The prediction is 1.875, 1.597, 1.329, 0.987, 1.023.
The prediction is 1.602, 1.372, 1.027, 1.083, 1.178.
The prediction is 1.292, 0.951, 0.984, 1.066, 1.138.
The prediction is 1.011, 1.063, 1.164, 1.237, 1.292.
The prediction is 0.996, 1.083, 1.168, 1.238, 1.292.
The prediction is 1.161, 1.263, 1.338, 1.372, 1.372.
The prediction is 1.246, 1.297, 1.324, 1.327, 1.302.
The prediction is 1.324, 1.342, 1.336, 1.309, 1.267.
The prediction is 1.355, 1.353, 1.327, 1.284, 1.228.
The prediction is 1.423, 1.423, 1.391, 1.327, 1.209.
The prediction is 1.497, 1.476, 1.423, 1.314, 1.209.
The prediction is 1.603, 1.633, 1.603, 1.548, 1.674.
The prediction is 1.567, 1.472, 1.366, 1.438, 1.871.
The prediction is 1.485, 1.377, 1.458, 1.904, 2.209.
The prediction is 1.488, 1.603, 2.054, 2.408, 2.658.
The prediction is 1.602, 2.007, 2.364, 2.638, 2.742.
The prediction is 2.128, 2.496, 2.742, 2.806, 2.773.
The prediction is 2.324, 2.602, 2.724, 2.742, 2.699.
The prediction is 2.782, 2.868, 2.842, 2.765, 2.659.
The prediction is 2.954, 2.946, 2.871, 2.746, 2.585.
The prediction is 2.904, 2.836, 2.728, 2.585, 2.377.
The prediction is 2.836, 2.706, 2.507, 2.244, 1.903.
The prediction is 2.768, 2.622, 2.399, 2.072, 1.673.
The prediction is 2.653, 2.423, 2.098, 1.706, 1.298.
The prediction is 2.423, 2.098, 1.706, 1.288, 1.358.
The prediction is 2.161, 1.806, 1.408, 1.503, 1.635.
The prediction is 1.673, 1.288, 1.358, 1.458, 1.535.
The prediction is 1.237, 1.321, 1.435, 1.534, 1.621.
The prediction is 1.181, 1.292, 1.396, 1.498, 1.585.
The prediction is 1.181, 1.238, 1.292, 1.347, 1.393.
The prediction is 1.238, 1.281, 1.327, 1.369, 1.403.
The prediction is 1.307, 1.353, 1.392, 1.408, 1.403.
The prediction is 1.391, 1.435, 1.457, 1.457, 1.435.
The prediction is 1.442, 1.472, 1.485, 1.474, 1.423.
The prediction is 1.476, 1.485, 1.485, 1.448, 1.403.
The prediction is 1.485, 1.472, 1.423, 1.366, 1.504.
The prediction is 1.423, 1.353, 1.288, 1.408, 1.909.
The prediction is 1.336, 1.254, 1.354, 1.804, 2.17.
The prediction is 1.307, 1.432, 1.904, 2.246, 2.467.
The prediction is 1.463, 1.965, 2.313, 2.572, 2.658.
The prediction is 1.912, 2.266, 2.556, 2.658, 2.658.
The prediction is 2.312, 2.605, 2.706, 2.706, 2.635.
The prediction is 2.435, 2.488, 2.467, 2.407, 2.324.
The prediction is 2.496, 2.448, 2.377, 2.289, 2.164.
The prediction is 2.408, 2.307, 2.189, 2.054, 1.893.
The prediction is 2.353, 2.244, 2.111, 1.938, 1.702.
The prediction is 2.395, 2.314, 2.166, 1.893, 1.577.
The prediction is 2.336, 2.183, 1.903, 1.557, 1.133.
The prediction is 2.218, 1.972, 1.606, 1.183, 1.258.
The prediction is 2.037, 1.697, 1.288, 1.353, 1.458.
The prediction is 1.697, 1.288, 1.327, 1.408, 1.474.
The prediction is 1.329, 1.392, 1.488, 1.572, 1.631.
The prediction is 1.338, 1.423, 1.485, 1.536, 1.565.
The prediction is 1.425, 1.503, 1.565, 1.603, 1.615.
The prediction is 1.603, 1.721, 1.791, 1.811, 1.783.
The prediction is 1.611, 1.633, 1.633, 1.603, 1.548.
The prediction is 1.528, 1.495, 1.457, 1.415, 1.371.
The prediction is 1.448, 1.388, 1.327, 1.265, 1.196.
The prediction is 1.485, 1.458, 1.415, 1.327, 1.238.
The prediction is 1.467, 1.427, 1.358, 1.292, 1.403.
The prediction is 1.53, 1.485, 1.415, 1.503, 1.976.
The prediction is 1.603, 1.602, 1.775, 2.269, 2.742.
The prediction is 1.603, 1.758, 2.215, 2.642, 2.871.
The prediction is 1.702, 2.128, 2.496, 2.742, 2.802.
The prediction is 2.194, 2.602, 2.912, 3.067, 3.086.
The prediction is 2.496, 2.742, 2.801, 2.768, 2.699.
The prediction is 3.067, 3.246, 3.285, 3.239, 3.095.
The prediction is 3.099, 3.089, 3.036, 2.933, 2.791.
The prediction is 3.009, 2.922, 2.796, 2.624, 2.399.
The prediction is 2.854, 2.699, 2.524, 2.314, 2.018.
The prediction is 2.67, 2.485, 2.269, 1.987, 1.673.
The prediction is 2.462, 2.244, 1.972, 1.646, 1.209.
The prediction is 2.128, 1.806, 1.457, 1.075, 1.143.
The prediction is 1.775, 1.458, 1.098, 1.151, 1.258.
The prediction is 1.423, 1.061, 1.113, 1.228, 1.321.
The prediction is 1.161, 1.238, 1.338, 1.408, 1.464.
The prediction is 1.327, 1.458, 1.564, 1.631, 1.665.
The prediction is 1.498, 1.603, 1.657, 1.681, 1.681.
The prediction is 1.721, 1.811, 1.843, 1.843, 1.827.
The prediction is 1.919, 1.973, 1.972, 1.936, 1.871.
The prediction is 2.112, 2.161, 2.144, 2.077, 1.981.
The prediction is 2.161, 2.144, 2.077, 1.987, 1.854.
The prediction is 2.066, 1.987, 1.902, 1.775, 1.661.
The prediction is 1.938, 1.843, 1.732, 1.638, 1.758.
The prediction is 1.775, 1.647, 1.558, 1.674, 2.17.
The prediction is 1.647, 1.602, 1.775, 2.284, 2.742.
The prediction is 1.595, 1.699, 2.17, 2.54, 2.813.
The prediction is 1.724, 2.194, 2.609, 2.912, 3.046.
The prediction is 2.273, 2.742, 3.067, 3.099, 3.026.
The prediction is 2.605, 2.898, 2.986, 2.932, 2.806.
The prediction is 2.954, 3.067, 3.089, 3.049, 2.954.
The prediction is 3.057, 3.038, 2.952, 2.806, 2.603.
The prediction is 2.904, 2.762, 2.595, 2.386, 2.138.
The prediction is 2.783, 2.611, 2.399, 2.134, 1.802.
The prediction is 2.674, 2.499, 2.261, 1.932, 1.602.
The prediction is 2.485, 2.269, 1.972, 1.657, 1.329.
The prediction is 2.259, 1.972, 1.674, 1.329, 1.435.
The prediction is 2.037, 1.706, 1.388, 1.506, 1.658.
The prediction is 1.842, 1.506, 1.603, 1.706, 1.791.
The prediction is 1.488, 1.603, 1.721, 1.811, 1.875.
The prediction is 1.603, 1.742, 1.842, 1.904, 1.936.
The prediction is 1.775, 1.899, 1.972, 2.004, 1.991.
The prediction is 1.939, 1.996, 1.987, 1.941, 1.871.
The prediction is 1.996, 1.987, 1.951, 1.883, 1.804.
The prediction is 1.855, 1.783, 1.706, 1.611, 1.519.
The prediction is 1.885, 1.836, 1.775, 1.706, 1.623.
The prediction is 1.801, 1.706, 1.603, 1.505, 1.435.
The prediction is 1.799, 1.748, 1.665, 1.588, 1.696.
The prediction is 1.695, 1.613, 1.548, 1.658, 2.17.
The prediction is 1.499, 1.377, 1.435, 1.884, 2.209.
The prediction is 1.495, 1.603, 2.097, 2.476, 2.724.
The prediction is 1.603, 2.097, 2.476, 2.706, 2.792.
The prediction is 2.128, 2.496, 2.742, 2.806, 2.773.
The prediction is 2.476, 2.724, 2.801, 2.782, 2.701.
The prediction is 2.742, 2.806, 2.768, 2.691, 2.585.
The prediction is 2.652, 2.595, 2.507, 2.408, 2.289.
The prediction is 2.423, 2.292, 2.164, 2.022, 1.854.
The prediction is 2.161, 1.974, 1.799, 1.624, 1.435.
The prediction is 1.954, 1.773, 1.603, 1.415, 1.209.
The prediction is 1.807, 1.646, 1.457, 1.288, 1.028.
The prediction is 1.646, 1.458, 1.292, 1.006, 1.098.
The prediction is 1.499, 1.292, 0.996, 1.075, 1.178.
The prediction is 1.423, 1.168, 1.292, 1.408, 1.503.
The prediction is 1.461, 1.657, 1.804, 1.898, 1.936.
The prediction is 1.631, 1.775, 1.842, 1.862, 1.848.
The prediction is 1.972, 2.098, 2.126, 2.102, 2.038.
The prediction is 2.075, 2.114, 2.102, 2.037, 1.939.
The prediction is 1.987, 1.903, 1.806, 1.706, 1.603.
The prediction is 1.834, 1.746, 1.666, 1.598, 1.535.
The prediction is 1.706, 1.602, 1.499, 1.408, 1.324.
The prediction is 1.697, 1.657, 1.609, 1.499, 1.391.
The prediction is 1.685, 1.647, 1.558, 1.464, 1.554.
The prediction is 1.595, 1.488, 1.388, 1.458, 1.913.
The prediction is 1.497, 1.399, 1.458, 1.904, 2.209.
The prediction is 1.472, 1.603, 2.098, 2.415, 2.602.
The prediction is 1.488, 1.912, 2.215, 2.408, 2.448.
The prediction is 1.816, 2.098, 2.266, 2.292, 2.248.
The prediction is 1.996, 2.098, 2.072, 2.003, 1.921.
The prediction is 2.128, 2.168, 2.153, 2.098, 2.021.
The prediction is 2.128, 2.047, 1.954, 1.853, 1.748.
The prediction is 2.077, 1.987, 1.902, 1.807, 1.688.
The prediction is 1.954, 1.834, 1.706, 1.558, 1.402.
The prediction is 1.666, 1.499, 1.353, 1.213, 1.105.
The prediction is 1.499, 1.329, 1.183, 1.057, 0.835.
The prediction is 1.499, 1.358, 1.213, 0.996, 1.075.
The prediction is 1.485, 1.353, 1.098, 1.197, 1.302.
The prediction is 1.476, 1.237, 1.358, 1.488, 1.585.
The prediction is 1.298, 1.443, 1.595, 1.687, 1.724.
The prediction is 1.496, 1.613, 1.665, 1.672, 1.666.
The prediction is 1.721, 1.816, 1.843, 1.835, 1.799.
The prediction is 1.843, 1.871, 1.843, 1.783, 1.701.
The prediction is 1.852, 1.834, 1.795, 1.748, 1.688.
The prediction is 1.721, 1.633, 1.553, 1.488, 1.435.
The prediction is 1.665, 1.577, 1.488, 1.408, 1.324.
The prediction is 1.647, 1.585, 1.507, 1.408, 1.324.
The prediction is 1.553, 1.486, 1.408, 1.327, 1.388.
The prediction is 1.499, 1.392, 1.288, 1.331, 1.765.
The prediction is 1.348, 1.244, 1.292, 1.742, 1.987.
The prediction is 1.238, 1.292, 1.742, 1.996, 2.138.
The prediction is 1.307, 1.721, 1.987, 2.15, 2.168.
The prediction is 1.802, 2.098, 2.266, 2.281, 2.238.
The prediction is 2.162, 2.319, 2.336, 2.285, 2.209.
The prediction is 2.319, 2.319, 2.244, 2.137, 2.018.
The prediction is 2.288, 2.238, 2.164, 2.077, 1.981.
The prediction is 2.161, 2.037, 1.903, 1.775, 1.634.
The prediction is 2.037, 1.909, 1.775, 1.631, 1.448.
The prediction is 1.903, 1.775, 1.647, 1.488, 1.329.
The prediction is 1.646, 1.488, 1.329, 1.186, 0.976.
The prediction is 1.348, 1.181, 1.057, 0.842, 0.903.
The prediction is 1.128, 1.006, 0.806, 0.842, 0.903.
The prediction is 1.026, 0.842, 0.906, 1.007, 1.113.
The prediction is 0.954, 1.085, 1.218, 1.324, 1.391.
The prediction is 1.128, 1.237, 1.327, 1.391, 1.435.
The prediction is 1.408, 1.603, 1.753, 1.842, 1.862.
The prediction is 1.603, 1.728, 1.781, 1.781, 1.748.
The prediction is 1.659, 1.681, 1.665, 1.624, 1.565.
The prediction is 1.603, 1.552, 1.486, 1.408, 1.324.
The prediction is 1.499, 1.377, 1.262, 1.177, 1.113.
The prediction is 1.499, 1.409, 1.314, 1.223, 1.143.
The prediction is 1.409, 1.314, 1.227, 1.161, 1.258.
The prediction is 1.348, 1.258, 1.184, 1.261, 1.721.
The prediction is 1.377, 1.327, 1.388, 1.842, 2.116.
The prediction is 1.415, 1.52, 1.987, 2.266, 2.435.
The prediction is 1.488, 1.972, 2.266, 2.435, 2.423.
The prediction is 1.912, 2.196, 2.377, 2.386, 2.319.
The prediction is 2.128, 2.292, 2.298, 2.226, 2.118.
The prediction is 2.273, 2.292, 2.238, 2.164, 2.077.
The prediction is 2.386, 2.362, 2.292, 2.184, 2.038.
The prediction is 2.362, 2.292, 2.184, 2.037, 1.854.
The prediction is 2.244, 2.128, 1.987, 1.806, 1.602.
The prediction is 2.102, 1.957, 1.799, 1.588, 1.377.
The prediction is 1.909, 1.706, 1.488, 1.288, 1.008.
The prediction is 1.674, 1.423, 1.221, 0.951, 1.023.
The prediction is 1.423, 1.238, 0.981, 1.061, 1.178.
The prediction is 1.162, 0.903, 0.954, 1.043, 1.126.
The prediction is 0.941, 1.043, 1.172, 1.292, 1.378.
The prediction is 0.93, 1.006, 1.098, 1.178, 1.238.
The prediction is 1.094, 1.187, 1.253, 1.292, 1.308.
The prediction is 1.238, 1.327, 1.392, 1.426, 1.415.
The prediction is 1.401, 1.463, 1.481, 1.474, 1.448.
The prediction is 1.603, 1.706, 1.748, 1.742, 1.697.
The prediction is 1.603, 1.602, 1.572, 1.519, 1.423.
The prediction is 1.647, 1.633, 1.602, 1.499, 1.391.
The prediction is 1.647, 1.603, 1.503, 1.391, 1.435.
The prediction is 1.52, 1.399, 1.288, 1.331, 1.765.
The prediction is 1.372, 1.262, 1.302, 1.702, 1.965.
The prediction is 1.242, 1.292, 1.721, 1.987, 2.168.
The prediction is 1.364, 1.802, 2.098, 2.313, 2.366.
The prediction is 1.912, 2.216, 2.435, 2.472, 2.423.
The prediction is 2.291, 2.525, 2.496, 2.366, 2.218.
The prediction is 2.659, 2.724, 2.685, 2.585, 2.444.
The prediction is 2.652, 2.585, 2.468, 2.314, 2.137.
The prediction is 2.454, 2.314, 2.153, 1.987, 1.799.
The prediction is 2.306, 2.153, 1.987, 1.799, 1.558.
The prediction is 2.171, 1.996, 1.799, 1.557, 1.321.
The prediction is 2.011, 1.843, 1.606, 1.377, 1.082.
The prediction is 1.807, 1.558, 1.313, 1.006, 1.098.
The prediction is 1.602, 1.399, 1.098, 1.197, 1.331.
The prediction is 1.329, 1.006, 1.083, 1.197, 1.306.
The prediction is 1.171, 1.292, 1.408, 1.506, 1.595.
The prediction is 1.292, 1.406, 1.506, 1.595, 1.666.
The prediction is 1.498, 1.603, 1.665, 1.706, 1.721.
The prediction is 1.715, 1.811, 1.843, 1.835, 1.791.
The prediction is 1.912, 1.981, 1.981, 1.932, 1.843.
The prediction is 1.898, 1.862, 1.791, 1.706, 1.603.
The prediction is 1.867, 1.806, 1.706, 1.585, 1.448.
The prediction is 1.843, 1.775, 1.697, 1.585, 1.488.
The prediction is 1.706, 1.603, 1.488, 1.388, 1.458.
The prediction is 1.564, 1.435, 1.327, 1.386, 1.897.
The prediction is 1.485, 1.388, 1.438, 1.904, 2.209.
The prediction is 1.388, 1.464, 1.965, 2.313, 2.572.
The prediction is 1.364, 1.805, 2.098, 2.273, 2.281.
The prediction is 1.794, 2.098, 2.313, 2.362, 2.319.
The prediction is 2.128, 2.313, 2.336, 2.292, 2.209.
The prediction is 2.435, 2.488, 2.458, 2.391, 2.298.
The prediction is 2.496, 2.423, 2.307, 2.183, 2.054.
The prediction is 2.444, 2.344, 2.217, 2.077, 1.903.
The prediction is 2.314, 2.172, 2.003, 1.806, 1.554.
The prediction is 2.223, 2.098, 1.933, 1.699, 1.448.
The prediction is 2.069, 1.899, 1.657, 1.415, 1.113.
The prediction is 1.799, 1.499, 1.288, 0.987, 1.061.
The prediction is 1.603, 1.415, 1.133, 1.238, 1.373.
The prediction is 1.485, 1.193, 1.324, 1.468, 1.585.
The prediction is 1.229, 1.353, 1.488, 1.597, 1.659.
The prediction is 1.324, 1.435, 1.526, 1.595, 1.638.
The prediction is 1.358, 1.426, 1.483, 1.528, 1.545.
The prediction is 1.458, 1.498, 1.498, 1.472, 1.435.
The prediction is 1.641, 1.701, 1.706, 1.661, 1.585.
The prediction is 1.842, 1.881, 1.843, 1.762, 1.666.
The prediction is 1.981, 1.987, 1.936, 1.843, 1.697.
The prediction is 2.112, 2.098, 2.011, 1.852, 1.697.
The prediction is 2.066, 1.987, 1.843, 1.706, 1.758.
The prediction is 1.903, 1.706, 1.545, 1.603, 2.118.
The prediction is 1.799, 1.657, 1.674, 2.097, 2.472.
The prediction is 1.748, 1.799, 2.216, 2.609, 2.842.
The prediction is 1.724, 2.097, 2.464, 2.706, 2.773.
The prediction is 2.112, 2.463, 2.742, 2.806, 2.764.
The prediction is 2.312, 2.558, 2.659, 2.665, 2.598.
The prediction is 2.435, 2.488, 2.467, 2.399, 2.289.
The prediction is 2.659, 2.659, 2.598, 2.484, 2.324.
The prediction is 2.685, 2.648, 2.564, 2.423, 2.218.
The prediction is 2.544, 2.423, 2.269, 2.064, 1.802.
The prediction is 2.329, 2.118, 1.893, 1.646, 1.415.
The prediction is 2.066, 1.843, 1.606, 1.388, 1.088.
The prediction is 1.843, 1.585, 1.377, 1.098, 1.178.
The prediction is 1.631, 1.399, 1.098, 1.181, 1.302.
The prediction is 1.485, 1.193, 1.292, 1.408, 1.512.
The prediction is 1.317, 1.435, 1.564, 1.665, 1.729.
The prediction is 1.488, 1.621, 1.706, 1.742, 1.749.
The prediction is 1.631, 1.728, 1.791, 1.842, 1.862.
The prediction is 1.792, 1.875, 1.904, 1.904, 1.873.
The prediction is 1.915, 1.967, 1.987, 1.972, 1.932.
The prediction is 1.946, 1.946, 1.909, 1.836, 1.748.
The prediction is 1.987, 1.967, 1.909, 1.827, 1.702.
The prediction is 1.951, 1.885, 1.799, 1.687, 1.588.
The prediction is 1.996, 1.951, 1.834, 1.706, 1.729.
The prediction is 1.795, 1.665, 1.558, 1.603, 2.054.
The prediction is 1.499, 1.329, 1.336, 1.794, 2.098.
The prediction is 1.389, 1.393, 1.816, 2.098, 2.306.
The prediction is 1.458, 1.885, 2.17, 2.386, 2.448.
The prediction is 1.996, 2.313, 2.572, 2.666, 2.658.
The prediction is 2.364, 2.605, 2.681, 2.665, 2.595.
The prediction is 2.605, 2.685, 2.674, 2.598, 2.472.
The prediction is 3.009, 2.987, 2.871, 2.706, 2.499.
The prediction is 3.342, 3.319, 3.221, 3.089, 2.898.
The prediction is 3.362, 3.246, 3.049, 2.742, 2.324.
The prediction is 3.246, 3.089, 2.852, 2.454, 1.974.
The prediction is 3.089, 2.842, 2.454, 1.972, 1.602.
The prediction is 2.822, 2.472, 1.972, 1.605, 1.702.
The prediction is 2.464, 1.972, 1.603, 1.706, 1.804.
The prediction is 1.875, 1.488, 1.595, 1.713, 1.802.
The prediction is 1.706, 1.842, 1.965, 2.037, 2.066.
The prediction is 2.112, 2.226, 2.281, 2.297, 2.281.
The prediction is 2.399, 2.458, 2.458, 2.423, 2.366.
The prediction is 2.488, 2.467, 2.423, 2.353, 2.258.
The prediction is 2.682, 2.685, 2.648, 2.585, 2.472.
The prediction is 2.609, 2.507, 2.377, 2.236, 2.098.
The prediction is 2.605, 2.507, 2.377, 2.238, 2.098.
The prediction is 2.609, 2.52, 2.399, 2.216, 2.054.
The prediction is 2.497, 2.313, 2.122, 1.954, 1.987.
The prediction is 2.404, 2.244, 2.098, 2.151, 2.602.
The prediction is 2.266, 2.124, 2.151, 2.476, 2.813.
The prediction is 2.292, 2.324, 2.674, 3.067, 3.399.
The prediction is 2.399, 2.805, 3.309, 3.642, 3.792.
The prediction is 2.775, 3.229, 3.605, 3.796, 3.842.
The prediction is 3.309, 3.685, 3.903, 3.986, 3.954.
The prediction is 3.799, 4.014, 4.09, 4.041, 3.899.
The prediction is 4.135, 4.177, 4.091, 3.899, 3.596.
The prediction is 4.161, 4.062, 3.893, 3.646, 3.291.
The prediction is 4.061, 3.893, 3.646, 3.291, 2.802.
The prediction is 3.799, 3.541, 3.207, 2.742, 2.216.
The prediction is 3.434, 3.089, 2.653, 2.127, 1.802.
The prediction is 3.089, 2.665, 2.17, 1.852, 1.987.
The prediction is 2.722, 2.221, 1.903, 2.037, 2.17.
The prediction is 2.221, 1.903, 2.05, 2.187, 2.281.
The prediction is 1.972, 2.118, 2.261, 2.366, 2.435.
The prediction is 2.292, 2.399, 2.464, 2.488, 2.488.
The prediction is 2.458, 2.526, 2.499, 2.448, 2.402.
The prediction is 2.399, 2.386, 2.366, 2.347, 2.321.
The prediction is 2.266, 2.238, 2.238, 2.238, 2.209.
The prediction is 2.128, 2.077, 2.037, 2.005, 1.973.
The prediction is 2.077, 2.037, 2.004, 1.972, 1.939.
The prediction is 2.037, 1.987, 1.953, 1.909, 1.871.
The prediction is 1.987, 1.909, 1.836, 1.796, 1.899.
The prediction is 1.883, 1.813, 1.775, 1.855, 2.402.
The prediction is 1.775, 1.724, 1.798, 2.296, 2.799.
The prediction is 1.685, 1.758, 2.284, 2.742, 3.057.
The prediction is 1.724, 2.228, 2.697, 3.049, 3.209.
The prediction is 2.312, 2.799, 3.089, 3.099, 3.026.
The prediction is 2.792, 3.089, 3.097, 2.984, 2.816.
The prediction is 3.135, 3.266, 3.261, 3.183, 3.057.
The prediction is 3.012, 2.973, 2.899, 2.783, 2.634.
The prediction is 2.909, 2.802, 2.667, 2.499, 2.289.
The prediction is 2.791, 2.659, 2.499, 2.293, 1.987.
The prediction is 2.499, 2.269, 1.996, 1.706, 1.399.
The prediction is 2.238, 1.972, 1.706, 1.457, 1.138.
The prediction is 1.972, 1.706, 1.457, 1.138, 1.209.
The prediction is 1.706, 1.457, 1.143, 1.238, 1.358.
The prediction is 1.438, 1.161, 1.238, 1.307, 1.361.
The prediction is 1.026, 1.083, 1.164, 1.237, 1.292.
The prediction is 1.049, 1.128, 1.191, 1.237, 1.267.
The prediction is 1.026, 1.061, 1.092, 1.112, 1.113.
The prediction is 1.095, 1.164, 1.218, 1.247, 1.257.
The prediction is 1.098, 1.112, 1.112, 1.098, 1.074.
The prediction is 1.075, 1.071, 1.071, 1.071, 1.071.
The prediction is 1.075, 1.071, 1.071, 1.079, 1.073.
The prediction is 1.135, 1.162, 1.193, 1.191, 1.164.
The prediction is 1.161, 1.182, 1.181, 1.164, 1.281.
The prediction is 1.161, 1.162, 1.164, 1.281, 1.799.
The prediction is 1.098, 1.053, 1.128, 1.595, 1.804.
The prediction is 1.082, 1.168, 1.674, 1.904, 2.066.
The prediction is 1.191, 1.702, 1.996, 2.216, 2.266.
The prediction is 1.875, 2.215, 2.423, 2.423, 2.323.
The prediction is 1.987, 2.187, 2.216, 2.145, 2.038.
The prediction is 2.266, 2.292, 2.216, 2.102, 1.987.
The prediction is 1.987, 1.852, 1.716, 1.602, 1.499.
