The prediction is 0.392, 0.392, 0.392.
The prediction is 0.023, 0.026, 0.026.
The prediction is 0.021, 0.021, 0.021.
The prediction is 0.02, 0.019, 0.016.
The prediction is 0.026, 0.024, 0.019.
The prediction is 0.028, 0.023, 0.014.
The prediction is 0.025, 0.017, 0.011.
The prediction is 0.017, 0.012, 0.009.
The prediction is 0.021, 0.019, 0.016.
The prediction is 0.019, 0.016, 0.013.
The prediction is 0.021, 0.02, 0.019.
The prediction is 0.023, 0.023, 0.023.
The prediction is 0.029, 0.029, 0.029.
The prediction is 0.038, 0.039, 0.039.
The prediction is 0.053, 0.057, 0.057.
The prediction is 0.067, 0.073, 0.077.
The prediction is 0.081, 0.085, 0.085.
The prediction is 0.095, 0.102, 0.086.
The prediction is 0.102, 0.091, 0.077.
The prediction is 0.089, 0.076, 0.067.
The prediction is 0.086, 0.077, 0.072.
The prediction is 0.077, 0.034, 0.034.
The prediction is 0.025, 0.023, 0.023.
The prediction is 0.218, 0.239, 0.281.
The prediction is 0.112, 0.112, 0.116.
The prediction is 0.067, 0.061, 0.058.
The prediction is 0.055, 0.048, 0.042.
The prediction is 0.067, 0.067, 0.063.
The prediction is 0.069, 0.064, 0.056.
The prediction is 0.068, 0.058, 0.041.
The prediction is 0.059, 0.043, 0.033.
The prediction is 0.037, 0.027, 0.022.
The prediction is 0.024, 0.018, 0.014.
The prediction is 0.017, 0.014, 0.012.
The prediction is 0.019, 0.017, 0.016.
The prediction is 0.011, 0.009, 0.008.
The prediction is 0.009, 0.009, 0.009.
The prediction is 0.009, 0.009, 0.009.
The prediction is 0.007, 0.007, 0.007.
The prediction is 0.009, 0.009, 0.009.
The prediction is 0.013, 0.014, 0.015.
The prediction is 0.018, 0.02, 0.019.
The prediction is 0.023, 0.022, 0.021.
The prediction is 0.025, 0.023, 0.021.
The prediction is 0.041, 0.045, 0.025.
The prediction is 0.057, 0.024, 0.025.
The prediction is 0.018, 0.019, 0.023.
The prediction is 0.237, 0.281, 0.342.
The prediction is 0.162, 0.182, 0.191.
The prediction is 0.128, 0.128, 0.125.
The prediction is 0.127, 0.126, 0.115.
The prediction is 0.124, 0.113, 0.098.
The prediction is 0.127, 0.113, 0.089.
The prediction is 0.099, 0.074, 0.041.
The prediction is 0.084, 0.049, 0.033.
The prediction is 0.044, 0.027, 0.018.
The prediction is 0.037, 0.027, 0.021.
The prediction is 0.028, 0.022, 0.017.
The prediction is 0.042, 0.041, 0.041.
The prediction is 0.04, 0.038, 0.038.
The prediction is 0.041, 0.041, 0.041.
The prediction is 0.041, 0.041, 0.041.
The prediction is 0.041, 0.041, 0.041.
The prediction is 0.045, 0.046, 0.046.
The prediction is 0.041, 0.041, 0.041.
The prediction is 0.039, 0.037, 0.032.
The prediction is 0.033, 0.026, 0.021.
The prediction is 0.029, 0.024, 0.022.
The prediction is 0.027, 0.024, 0.018.
The prediction is 0.041, 0.018, 0.022.
The prediction is 0.018, 0.021, 0.029.
The prediction is 0.002, 0.002, 0.003.
The prediction is 0.004, 0.005, 0.006.
The prediction is 0.005, 0.006, 0.006.
The prediction is 0.004, 0.004, 0.004.
The prediction is 0.004, 0.004, 0.004.
The prediction is 0.004, 0.004, 0.003.
The prediction is 0.004, 0.003, 0.002.
The prediction is 0.002, 0.001, 0.001.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0.001, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0.002, 0.002, 0.002.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0.002, 0.002, 0.002.
The prediction is 0.002, 0.002, 0.001.
The prediction is 0.002, 0.001, 0.001.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0.011, 0.014, 0.019.
The prediction is 0.025, 0.035, 0.041.
The prediction is 0.013, 0.013, 0.013.
The prediction is 0.006, 0.005, 0.004.
The prediction is 0.008, 0.007, 0.006.
The prediction is 0.006, 0.005, 0.003.
The prediction is 0.005, 0.004, 0.002.
The prediction is 0.004, 0.002, 0.001.
The prediction is 0.002, 0.001, 0.001.
The prediction is 0.005, 0.005, 0.005.
The prediction is 0.006, 0.006, 0.006.
The prediction is 0.009, 0.007, 0.006.
The prediction is 0.008, 0.007, 0.007.
The prediction is 0.019, 0.019, 0.019.
The prediction is 0.019, 0.019, 0.019.
The prediction is 0.017, 0.016, 0.015.
The prediction is 0.016, 0.015, 0.014.
The prediction is 0.005, 0.004, 0.003.
The prediction is 0.004, 0.003, 0.002.
The prediction is 0.006, 0.006, 0.006.
The prediction is 0.005, 0.005, 0.005.
The prediction is 0.014, 0.015, 0.012.
The prediction is 0.002, 0.001, 0.001.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0.003, 0.003, 0.004.
The prediction is 0.007, 0.01, 0.013.
The prediction is 0.016, 0.019, 0.021.
The prediction is 0.009, 0.009, 0.009.
The prediction is 0.007, 0.006, 0.005.
The prediction is 0.006, 0.005, 0.004.
The prediction is 0.005, 0.004, 0.003.
The prediction is 0.003, 0.002, 0.001.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0.001, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0.002, 0.002, 0.002.
The prediction is 0.002, 0.002, 0.002.
The prediction is 0.002, 0.002, 0.002.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0.001, 0.001, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0, 0, 0.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0.001, 0.001, 0.001.
The prediction is 0.003, 0.003, 0.004.
The prediction is 0.005, 0.006, 0.007.
The prediction is 0.004, 0.004, 0.004.
The prediction is 0.006, 0.006, 0.006.
The prediction is 0.005, 0.005, 0.004.
The prediction is 0.004, 0.003, 0.002.
The prediction is 0.003, 0.002, 0.001.
The prediction is 0.003, 0.002, 0.001.
The prediction is 0.002, 0.001, 0.001.
The prediction is 0.002, 0.002, 0.002.
The prediction is 0.004, 0.004, 0.004.
The prediction is 0.004, 0.004, 0.004.
The prediction is 0.004, 0.004, 0.004.
The prediction is 0.004, 0.004, 0.004.
The prediction is 0.003, 0.003, 0.003.
The prediction is 0.003, 0.003, 0.003.
The prediction is 0.003, 0.003, 0.003.
The prediction is 0.003, 0.003, 0.003.
The prediction is 0.005, 0.005, 0.004.
The prediction is 0.007, 0.007, 0.007.
The prediction is 0.006, 0.006, 0.006.
The prediction is 0.007, 0.007, 0.014.
The prediction is 0.005, 0.004, 0.005.
The prediction is 0.003, 0.003, 0.003.
The prediction is 0.017, 0.02, 0.029.
The prediction is 0.016, 0.021, 0.025.
The prediction is 0.014, 0.015, 0.015.
The prediction is 0.01, 0.009, 0.008.
The prediction is 0.011, 0.01, 0.008.
The prediction is 0.015, 0.015, 0.013.
The prediction is 0.018, 0.017, 0.014.
The prediction is 0.018, 0.014, 0.011.
The prediction is 0.014, 0.011, 0.009.
The prediction is 0.019, 0.019, 0.019.
The prediction is 0.023, 0.023, 0.022.
The prediction is 0.022, 0.02, 0.019.
The prediction is 0.036, 0.036, 0.036.
The prediction is 0.031, 0.029, 0.028.
The prediction is 0.035, 0.036, 0.036.
The prediction is 0.035, 0.035, 0.035.
The prediction is 0.032, 0.032, 0.032.
The prediction is 0.025, 0.022, 0.019.
The prediction is 0.019, 0.016, 0.012.
The prediction is 0.013, 0.009, 0.007.
The prediction is 0.019, 0.018, 0.018.
The prediction is 0.021, 0.021, 0.025.
The prediction is 0.029, 0.018, 0.021.
The prediction is 0.019, 0.02, 0.026.
The prediction is 0.099, 0.125, 0.181.
The prediction is 0.167, 0.219, 0.247.
The prediction is 0.135, 0.135, 0.129.
The prediction is 0.193, 0.193, 0.177.
The prediction is 0.252, 0.252, 0.231.
The prediction is 0.252, 0.234, 0.203.
The prediction is 0.213, 0.173, 0.124.
The prediction is 0.174, 0.122, 0.089.
The prediction is 0.163, 0.135, 0.112.
The prediction is 0.191, 0.175, 0.165.
The prediction is 0.173, 0.161, 0.145.
The prediction is 0.171, 0.163, 0.151.
The prediction is 0.191, 0.191, 0.191.
The prediction is 0.135, 0.118, 0.104.
The prediction is 0.082, 0.067, 0.058.
The prediction is 0.079, 0.074, 0.073.
The prediction is 0.095, 0.097, 0.097.
The prediction is 0.097, 0.098, 0.098.
The prediction is 0.096, 0.096, 0.084.
The prediction is 0.11, 0.104, 0.097.
The prediction is 0.094, 0.083, 0.076.
The prediction is 0.097, 0.098, 0.074.
The prediction is 0.079, 0.057, 0.058.
The prediction is 0.034, 0.034, 0.041.
The prediction is 0.278, 0.313, 0.419.
The prediction is 0.163, 0.173, 0.184.
The prediction is 0.112, 0.112, 0.115.
The prediction is 0.1, 0.097, 0.094.
The prediction is 0.112, 0.109, 0.097.
The prediction is 0.135, 0.131, 0.112.
The prediction is 0.145, 0.127, 0.099.
The prediction is 0.121, 0.089, 0.069.
The prediction is 0.111, 0.088, 0.074.
The prediction is 0.099, 0.084, 0.074.
The prediction is 0.084, 0.074, 0.065.
The prediction is 0.083, 0.077, 0.073.
The prediction is 0.092, 0.089, 0.089.
The prediction is 0.084, 0.084, 0.087.
The prediction is 0.084, 0.084, 0.084.
The prediction is 0.094, 0.098, 0.1.
The prediction is 0.087, 0.087, 0.087.
The prediction is 0.096, 0.097, 0.097.
The prediction is 0.082, 0.077, 0.065.
The prediction is 0.091, 0.083, 0.077.
The prediction is 0.112, 0.114, 0.114.
The prediction is 0.112, 0.114, 0.101.
The prediction is 0.097, 0.067, 0.074.
The prediction is 0.034, 0.034, 0.039.
The prediction is 0.083, 0.096, 0.125.
The prediction is 0.226, 0.309, 0.342.
The prediction is 0.246, 0.288, 0.302.
The prediction is 0.221, 0.221, 0.213.
The prediction is 0.259, 0.259, 0.244.
The prediction is 0.306, 0.299, 0.274.
The prediction is 0.283, 0.247, 0.181.
The prediction is 0.238, 0.173, 0.139.
The prediction is 0.173, 0.135, 0.111.
The prediction is 0.209, 0.193, 0.181.
The prediction is 0.173, 0.157, 0.136.
The prediction is 0.193, 0.191, 0.191.
The prediction is 0.193, 0.186, 0.182.
The prediction is 0.193, 0.188, 0.182.
The prediction is 0.191, 0.191, 0.191.
The prediction is 0.191, 0.191, 0.191.
The prediction is 0.191, 0.191, 0.19.
The prediction is 0.221, 0.229, 0.231.
The prediction is 0.213, 0.213, 0.195.
The prediction is 0.221, 0.193, 0.167.
The prediction is 0.246, 0.238, 0.227.
The prediction is 0.223, 0.209, 0.209.
The prediction is 0.161, 0.072, 0.074.
The prediction is 0.072, 0.074, 0.085.
The prediction is 0.213, 0.238, 0.308.
The prediction is 0.221, 0.266, 0.308.
The prediction is 0.211, 0.236, 0.252.
The prediction is 0.161, 0.161, 0.151.
The prediction is 0.161, 0.161, 0.151.
The prediction is 0.135, 0.116, 0.089.
The prediction is 0.135, 0.112, 0.081.
The prediction is 0.135, 0.099, 0.074.
The prediction is 0.112, 0.082, 0.064.
The prediction is 0.113, 0.099, 0.084.
The prediction is 0.099, 0.087, 0.077.
The prediction is 0.094, 0.087, 0.082.
The prediction is 0.087, 0.082, 0.082.
The prediction is 0.098, 0.098, 0.1.
The prediction is 0.088, 0.088, 0.088.
The prediction is 0.098, 0.098, 0.1.
The prediction is 0.11, 0.113, 0.113.
The prediction is 0.127, 0.129, 0.129.
The prediction is 0.122, 0.121, 0.104.
The prediction is 0.136, 0.123, 0.104.
The prediction is 0.135, 0.112, 0.094.
The prediction is 0.171, 0.182, 0.161.
The prediction is 0.161, 0.161, 0.174.
The prediction is 0.072, 0.082, 0.101.
The prediction is 0.092, 0.112, 0.132.
The prediction is 0.112, 0.137, 0.161.
The prediction is 0.124, 0.139, 0.149.
The prediction is 0.1, 0.098, 0.094.
The prediction is 0.102, 0.097, 0.087.
The prediction is 0.112, 0.1, 0.083.
The prediction is 0.131, 0.122, 0.099.
The prediction is 0.149, 0.122, 0.099.
The prediction is 0.162, 0.149, 0.133.
The prediction is 0.173, 0.162, 0.151.
The prediction is 0.173, 0.173, 0.167.
The prediction is 0.161, 0.161, 0.159.
The prediction is 0.182, 0.182, 0.182.
The prediction is 0.274, 0.281, 0.281.
The prediction is 0.311, 0.319, 0.319.
The prediction is 0.163, 0.127, 0.1.
The prediction is 0.124, 0.099, 0.084.
The prediction is 0.151, 0.151, 0.151.
The prediction is 0.088, 0.074, 0.058.
The prediction is 0.071, 0.053, 0.042.
The prediction is 0.173, 0.182, 0.191.
The prediction is 0.533, 0.696, 0.209.
The prediction is 0.336, 0.261, 0.278.
The prediction is 0.072, 0.072, 0.088.
The prediction is 0.171, 0.173, 0.209.
The prediction is 0.128, 0.139, 0.161.
The prediction is 0.112, 0.112, 0.115.
The prediction is 0.161, 0.182, 0.191.
The prediction is 0.163, 0.165, 0.161.
The prediction is 0.182, 0.175, 0.157.
The prediction is 0.209, 0.193, 0.157.
The prediction is 0.218, 0.173, 0.145.
The prediction is 0.173, 0.135, 0.108.
The prediction is 0.146, 0.122, 0.104.
The prediction is 0.119, 0.099, 0.084.
The prediction is 0.099, 0.083, 0.069.
The prediction is 0.087, 0.077, 0.073.
The prediction is 0.082, 0.077, 0.076.
The prediction is 0.082, 0.083, 0.087.
The prediction is 0.082, 0.084, 0.088.
The prediction is 0.073, 0.072, 0.072.
The prediction is 0.063, 0.061, 0.061.
The prediction is 0.061, 0.057, 0.047.
The prediction is 0.073, 0.069, 0.064.
The prediction is 0.069, 0.062, 0.057.
The prediction is 0.071, 0.071, 0.044.
The prediction is 0.057, 0.038, 0.042.
The prediction is 0.025, 0.029, 0.039.
The prediction is 0.074, 0.105, 0.157.
The prediction is 0.064, 0.083, 0.102.
The prediction is 0.064, 0.071, 0.073.
The prediction is 0.051, 0.047, 0.042.
The prediction is 0.051, 0.047, 0.041.
The prediction is 0.035, 0.029, 0.022.
The prediction is 0.028, 0.022, 0.014.
The prediction is 0.023, 0.016, 0.011.
The prediction is 0.017, 0.013, 0.011.
The prediction is 0.019, 0.017, 0.016.
The prediction is 0.016, 0.015, 0.014.
The prediction is 0.008, 0.007, 0.006.
The prediction is 0.004, 0.003, 0.003.
The prediction is 0.005, 0.005, 0.006.
The prediction is 0.006, 0.006, 0.006.
The prediction is 0.007, 0.007, 0.007.
The prediction is 0.011, 0.012, 0.013.
The prediction is 0.018, 0.02, 0.022.
The prediction is 0.038, 0.042, 0.038.
The prediction is 0.046, 0.044, 0.041.
The prediction is 0.049, 0.044, 0.039.
The prediction is 0.035, 0.029, 0.018.
The prediction is 0.068, 0.067, 0.076.
The prediction is 0.019, 0.023, 0.031.
The prediction is 0.017, 0.02, 0.028.
The prediction is 0.026, 0.035, 0.041.
The prediction is 0.017, 0.017, 0.016.
The prediction is 0.011, 0.009, 0.007.
The prediction is 0.016, 0.016, 0.015.
The prediction is 0.019, 0.018, 0.016.
The prediction is 0.033, 0.03, 0.023.
The prediction is 0.039, 0.027, 0.019.
The prediction is 0.038, 0.03, 0.025.
The prediction is 0.038, 0.034, 0.031.
The prediction is 0.035, 0.031, 0.027.
The prediction is 0.038, 0.035, 0.032.
The prediction is 0.042, 0.041, 0.041.
The prediction is 0.054, 0.057, 0.058.
The prediction is 0.067, 0.069, 0.072.
The prediction is 0.077, 0.079, 0.081.
The prediction is 0.079, 0.077, 0.073.
The prediction is 0.077, 0.072, 0.066.
The prediction is 0.105, 0.106, 0.091.
The prediction is 0.13, 0.122, 0.108.
The prediction is 0.135, 0.122, 0.106.
The prediction is 0.161, 0.169, 0.161.
The prediction is 0.161, 0.161, 0.174.
The prediction is 0.064, 0.069, 0.088.
The prediction is 0.369, 0.435, 0.574.
The prediction is 0.163, 0.191, 0.209.
The prediction is 0.162, 0.181, 0.191.
The prediction is 0.118, 0.113, 0.104.
The prediction is 0.135, 0.136, 0.124.
The prediction is 0.126, 0.113, 0.094.
The prediction is 0.11, 0.089, 0.062.
The prediction is 0.099, 0.074, 0.058.
The prediction is 0.088, 0.074, 0.064.
The prediction is 0.112, 0.112, 0.115.
The prediction is 0.112, 0.112, 0.111.
The prediction is 0.087, 0.077, 0.069.
The prediction is 0.046, 0.034, 0.028.
The prediction is 0.035, 0.029, 0.027.
The prediction is 0.028, 0.025, 0.024.
The prediction is 0.027, 0.027, 0.028.
The prediction is 0.032, 0.035, 0.039.
The prediction is 0.034, 0.035, 0.036.
The prediction is 0.045, 0.05, 0.049.
The prediction is 0.068, 0.071, 0.072.
The prediction is 0.084, 0.084, 0.084.
The prediction is 0.084, 0.081, 0.025.
The prediction is 0.079, 0.034, 0.038.
The prediction is 0.023, 0.028, 0.039.
The prediction is 0.011, 0.014, 0.018.
The prediction is 0.011, 0.013, 0.015.
The prediction is 0.011, 0.012, 0.012.
The prediction is 0.009, 0.009, 0.008.
The prediction is 0.008, 0.008, 0.008.
The prediction is 0.006, 0.005, 0.004.
The prediction is 0.006, 0.005, 0.003.
The prediction is 0.009, 0.007, 0.006.
The prediction is 0.009, 0.007, 0.005.
The prediction is 0.011, 0.009, 0.008.
The prediction is 0.011, 0.011, 0.011.
The prediction is 0.008, 0.007, 0.006.
The prediction is 0.018, 0.017, 0.017.
The prediction is 0.027, 0.027, 0.027.
The prediction is 0.039, 0.041, 0.042.
The prediction is 0.055, 0.063, 0.069.
The prediction is 0.047, 0.047, 0.047.
The prediction is 0.042, 0.039, 0.036.
The prediction is 0.038, 0.035, 0.028.
The prediction is 0.037, 0.031, 0.025.
The prediction is 0.031, 0.025, 0.021.
The prediction is 0.038, 0.037, 0.029.
The prediction is 0.051, 0.048, 0.058.
The prediction is 0.025, 0.029, 0.041.
The prediction is 0.635, 0.706, 0.804.
The prediction is 0.702, 0.819, 0.874.
The prediction is 0.613, 0.613, 0.591.
The prediction is 0.613, 0.574, 0.517.
The prediction is 0.613, 0.572, 0.504.
The prediction is 0.613, 0.559, 0.491.
The prediction is 0.548, 0.444, 0.306.
The prediction is 0.457, 0.312, 0.209.
The prediction is 0.336, 0.259, 0.209.
The prediction is 0.432, 0.413, 0.4.
The prediction is 0.423, 0.408, 0.391.
The prediction is 0.537, 0.517, 0.491.
The prediction is 0.832, 0.864, 0.849.
The prediction is 1.052, 1.121, 1.137.
The prediction is 1.273, 1.273, 1.224.
The prediction is 1.252, 1.177, 1.074.
The prediction is 1.084, 0.954, 0.847.
The prediction is 1.057, 0.954, 0.849.
The prediction is 1.089, 1.011, 0.834.
The prediction is 1.128, 0.954, 0.806.
The prediction is 1.048, 0.906, 0.783.
The prediction is 1.128, 1.075, 1.074.
The prediction is 1.028, 0.883, 0.848.
The prediction is 1.013, 1.013, 1.035.
The prediction is 0.656, 0.609, 0.642.
The prediction is 0.309, 0.288, 0.302.
The prediction is 0.281, 0.289, 0.302.
The prediction is 0.238, 0.229, 0.209.
The prediction is 0.219, 0.209, 0.195.
The prediction is 0.229, 0.213, 0.188.
The prediction is 0.272, 0.263, 0.209.
The prediction is 0.237, 0.182, 0.154.
The prediction is 0.137, 0.099, 0.085.
The prediction is 0.091, 0.074, 0.065.
The prediction is 0.064, 0.055, 0.049.
The prediction is 0.069, 0.067, 0.067.
The prediction is 0.061, 0.057, 0.056.
The prediction is 0.08, 0.085, 0.091.
The prediction is 0.073, 0.073, 0.073.
The prediction is 0.069, 0.069, 0.069.
The prediction is 0.069, 0.069, 0.069.
The prediction is 0.081, 0.085, 0.085.
The prediction is 0.089, 0.089, 0.077.
The prediction is 0.098, 0.083, 0.067.
The prediction is 0.089, 0.076, 0.067.
The prediction is 0.099, 0.098, 0.072.
The prediction is 0.094, 0.034, 0.041.
The prediction is 0.025, 0.031, 0.042.
The prediction is 0.112, 0.112, 0.125.
The prediction is 0.112, 0.112, 0.115.
The prediction is 0.128, 0.135, 0.131.
The prediction is 0.128, 0.129, 0.125.
The prediction is 0.135, 0.126, 0.109.
The prediction is 0.135, 0.118, 0.095.
The prediction is 0.149, 0.131, 0.099.
The prediction is 0.135, 0.099, 0.074.
The prediction is 0.135, 0.112, 0.095.
The prediction is 0.161, 0.159, 0.161.
The prediction is 0.163, 0.163, 0.159.
The prediction is 0.163, 0.161, 0.151.
The prediction is 0.149, 0.14, 0.132.
The prediction is 0.099, 0.084, 0.076.
The prediction is 0.082, 0.076, 0.076.
The prediction is 0.065, 0.061, 0.061.
The prediction is 0.071, 0.072, 0.072.
The prediction is 0.089, 0.096, 0.1.
The prediction is 0.124, 0.137, 0.132.
The prediction is 0.173, 0.172, 0.173.
The prediction is 0.135, 0.112, 0.097.
The prediction is 0.135, 0.118, 0.128.
The prediction is 0.134, 0.083, 0.088.
The prediction is 0.072, 0.082, 0.101.
The prediction is 0.237, 0.292, 0.403.
The prediction is 0.358, 0.509, 0.613.
The prediction is 0.408, 0.457, 0.457.
The prediction is 0.292, 0.269, 0.244.
The prediction is 0.358, 0.355, 0.329.
The prediction is 0.309, 0.265, 0.209.
The prediction is 0.284, 0.236, 0.181.
The prediction is 0.244, 0.176, 0.133.
The prediction is 0.236, 0.197, 0.174.
The prediction is 0.252, 0.234, 0.209.
The prediction is 0.246, 0.238, 0.227.
The prediction is 0.265, 0.265, 0.263.
The prediction is 0.194, 0.161, 0.139.
The prediction is 0.161, 0.139, 0.124.
The prediction is 0.112, 0.093, 0.084.
The prediction is 0.112, 0.1, 0.093.
The prediction is 0.114, 0.113, 0.113.
The prediction is 0.102, 0.098, 0.093.
The prediction is 0.127, 0.138, 0.134.
The prediction is 0.113, 0.099, 0.087.
The prediction is 0.106, 0.093, 0.084.
The prediction is 0.112, 0.112, 0.099.
The prediction is 0.126, 0.072, 0.088.
The prediction is 0.072, 0.088, 0.121.
The prediction is 0.092, 0.112, 0.145.
The prediction is 0.128, 0.173, 0.225.
The prediction is 0.148, 0.178, 0.193.
The prediction is 0.126, 0.126, 0.118.
The prediction is 0.109, 0.098, 0.084.
The prediction is 0.1, 0.083, 0.068.
The prediction is 0.095, 0.077, 0.058.
The prediction is 0.078, 0.057, 0.042.
The prediction is 0.064, 0.052, 0.046.
The prediction is 0.073, 0.069, 0.065.
The prediction is 0.069, 0.067, 0.064.
The prediction is 0.065, 0.063, 0.062.
The prediction is 0.077, 0.077, 0.078.
The prediction is 0.105, 0.106, 0.106.
The prediction is 0.162, 0.173, 0.177.
The prediction is 0.124, 0.124, 0.124.
The prediction is 0.149, 0.151, 0.152.
The prediction is 0.146, 0.146, 0.146.
The prediction is 0.159, 0.159, 0.139.
The prediction is 0.13, 0.099, 0.077.
The prediction is 0.099, 0.077, 0.063.
The prediction is 0.134, 0.136, 0.096.
The prediction is 0.161, 0.161, 0.174.
The prediction is 0.135, 0.136, 0.157.
The prediction is 0.673, 0.713, 0.873.
The prediction is 0.911, 1.176, 1.311.
The prediction is 0.916, 0.974, 0.974.
The prediction is 0.633, 0.564, 0.499.
The prediction is 0.533, 0.462, 0.399.
The prediction is 0.448, 0.386, 0.302.
The prediction is 0.361, 0.292, 0.209.
The prediction is 0.272, 0.194, 0.164.
The prediction is 0.213, 0.171, 0.145.
The prediction is 0.191, 0.171, 0.159.
The prediction is 0.173, 0.161, 0.151.
The prediction is 0.135, 0.112, 0.093.
The prediction is 0.171, 0.177, 0.191.
The prediction is 0.161, 0.166, 0.171.
The prediction is 0.238, 0.271, 0.302.
The prediction is 0.309, 0.336, 0.349.
The prediction is 0.377, 0.402, 0.407.
The prediction is 0.423, 0.435, 0.429.
The prediction is 0.423, 0.409, 0.341.
The prediction is 0.463, 0.409, 0.341.
The prediction is 0.615, 0.609, 0.573.
The prediction is 1.008, 1.096, 0.503.
The prediction is 1.128, 0.987, 0.987.
The prediction is 0.408, 0.435, 0.504.
The prediction is 0.237, 0.239, 0.281.
The prediction is 0.292, 0.384, 0.462.
The prediction is 0.313, 0.362, 0.383.
The prediction is 0.292, 0.292, 0.278.
The prediction is 0.283, 0.268, 0.236.
The prediction is 0.283, 0.257, 0.209.
The prediction is 0.299, 0.268, 0.209.
The prediction is 0.299, 0.248, 0.209.
The prediction is 0.272, 0.247, 0.238.
The prediction is 0.342, 0.336, 0.331.
The prediction is 0.336, 0.336, 0.336.
The prediction is 0.324, 0.314, 0.302.
The prediction is 0.274, 0.247, 0.227.
The prediction is 0.193, 0.161, 0.149.
The prediction is 0.181, 0.169, 0.161.
The prediction is 0.161, 0.161, 0.16.
The prediction is 0.193, 0.209, 0.224.
The prediction is 0.218, 0.229, 0.236.
The prediction is 0.182, 0.175, 0.145.
The prediction is 0.135, 0.103, 0.083.
The prediction is 0.099, 0.073, 0.058.
The prediction is 0.099, 0.085, 0.072.
The prediction is 0.093, 0.072, 0.085.
The prediction is 0.044, 0.048, 0.058.
The prediction is 0.161, 0.218, 0.302.
The prediction is 0.099, 0.112, 0.13.
The prediction is 0.098, 0.105, 0.108.
The prediction is 0.096, 0.096, 0.094.
The prediction is 0.102, 0.097, 0.087.
The prediction is 0.149, 0.149, 0.136.
The prediction is 0.193, 0.182, 0.145.
The prediction is 0.226, 0.181, 0.157.
The prediction is 0.099, 0.074, 0.058.
The prediction is 0.116, 0.099, 0.084.
The prediction is 0.099, 0.087, 0.077.
The prediction is 0.069, 0.057, 0.046.
The prediction is 0.037, 0.027, 0.022.
The prediction is 0.022, 0.017, 0.015.
The prediction is 0.023, 0.022, 0.023.
The prediction is 0.039, 0.046, 0.051.
The prediction is 0.054, 0.063, 0.069.
The prediction is 0.077, 0.084, 0.085.
The prediction is 0.128, 0.152, 0.135.
The prediction is 0.128, 0.112, 0.097.
The prediction is 0.111, 0.099, 0.094.
The prediction is 0.094, 0.084, 0.072.
The prediction is 0.091, 0.034, 0.037.
The prediction is 0.025, 0.028, 0.037.
The prediction is 0.161, 0.182, 0.238.
The prediction is 0.292, 0.409, 0.5.
The prediction is 0.283, 0.336, 0.358.
The prediction is 0.247, 0.238, 0.209.
The prediction is 0.218, 0.193, 0.168.
The prediction is 0.188, 0.157, 0.124.
The prediction is 0.173, 0.134, 0.089.
The prediction is 0.161, 0.121, 0.092.
The prediction is 0.135, 0.099, 0.074.
The prediction is 0.161, 0.151, 0.135.
The prediction is 0.161, 0.161, 0.155.
The prediction is 0.163, 0.161, 0.155.
The prediction is 0.191, 0.193, 0.198.
The prediction is 0.191, 0.191, 0.191.
The prediction is 0.163, 0.163, 0.166.
The prediction is 0.112, 0.099, 0.092.
The prediction is 0.074, 0.063, 0.055.
The prediction is 0.053, 0.045, 0.039.
The prediction is 0.059, 0.061, 0.056.
The prediction is 0.059, 0.052, 0.047.
The prediction is 0.065, 0.062, 0.062.
The prediction is 0.084, 0.096, 0.101.
The prediction is 0.098, 0.057, 0.067.
The prediction is 0.025, 0.028, 0.039.
The prediction is 0.221, 0.284, 0.399.
The prediction is 0.238, 0.309, 0.362.
The prediction is 0.211, 0.221, 0.218.
